r_1,a_0,a_1,logReturn
1.41143446536000e-02,2.00000000000000e+00,-1.00000000000000e+00,-1.42148993128535e-02
7.95255261335000e-03,2.00000000000000e+00,-1.00000000000000e+00,-7.98434281421864e-03
5.91642824672000e-03,2.00000000000000e+00,-1.00000000000000e+00,-5.93399964922626e-03
1.95992822393000e-03,2.00000000000000e+00,-1.00000000000000e+00,-1.96185139651580e-03
3.91403056193000e-03,2.00000000000000e+00,-1.00000000000000e+00,-3.92171042558045e-03
-1.36447800190000e-02,2.00000000000000e+00,-1.00000000000000e+00,1.35525282310441e-02
5.92812669485000e-03,2.00000000000000e+00,-1.00000000000000e+00,-5.94576779156060e-03
5.89485517556000e-03,0.00000000000000e+00,1.00000000000000e+00,5.87754849705893e-03
4.68745720616000e-02,0.00000000000000e+00,1.00000000000000e+00,4.58091272542315e-02
-1.11942395011000e-02,0.00000000000000e+00,1.00000000000000e+00,-1.12573665484109e-02
-9.43340107625000e-03,0.00000000000000e+00,1.00000000000000e+00,-9.47817742215665e-03
-7.61930712060000e-03,0.00000000000000e+00,1.00000000000000e+00,-7.64848233217777e-03
-1.91943360822000e-02,0.00000000000000e+00,1.00000000000000e+00,-1.93809390230224e-02
5.87178253225000e-03,0.00000000000000e+00,1.00000000000000e+00,5.85461080351290e-03
1.55628985683000e-02,0.00000000000000e+00,1.00000000000000e+00,1.54430386414125e-02
-1.34095316805000e-02,2.00000000000000e+00,-1.00000000000000e+00,1.33204196602985e-02
5.82635868572000e-03,2.00000000000000e+00,-1.00000000000000e+00,-5.84339813100252e-03
1.92965840086000e-03,0.00000000000000e+00,1.00000000000000e+00,1.92779900170711e-03
2.69756998744000e-02,0.00000000000000e+00,1.00000000000000e+00,2.66182693952133e-02
-3.75247176332000e-03,0.00000000000000e+00,1.00000000000000e+00,-3.75952994811262e-03
-3.76642861004000e-03,0.00000000000000e+00,1.00000000000000e+00,-3.77353946290575e-03
-1.13425383973000e-02,0.00000000000000e+00,1.00000000000000e+00,-1.14073555796309e-02
4.20644683445000e-02,2.00000000000000e+00,-1.00000000000000e+00,-4.29747979985280e-02
-5.50391480251000e-03,0.00000000000000e+00,1.00000000000000e+00,-5.51911714885952e-03
-1.10704874515000e-02,0.00000000000000e+00,1.00000000000000e+00,-1.11322213366649e-02
-1.86485793649000e-03,0.00000000000000e+00,1.00000000000000e+00,-1.86659894888225e-03
7.47512761845000e-03,0.00000000000000e+00,1.00000000000000e+00,7.44732730662140e-03
-1.11303700421000e-02,0.00000000000000e+00,1.00000000000000e+00,-1.11927761112438e-02
