r_1,a_0,a_1,logReturn
1.64966733223000e-03,2.00000000000000e+00,-1.00000000000000e+00,-1.65108886839798e-03
2.81426934012000e-03,2.00000000000000e+00,-1.00000000000000e+00,-2.81856825892485e-03
3.87889101209000e-03,2.00000000000000e+00,-1.00000000000000e+00,-3.88700009418495e-03
2.69108218467000e-03,2.00000000000000e+00,-1.00000000000000e+00,-2.69549061379013e-03
5.51669069782000e-03,0.00000000000000e+00,1.00000000000000e+00,5.30207010200689e-03
2.23497782785000e-03,0.00000000000000e+00,1.00000000000000e+00,2.23246407656470e-03
-2.05783005392000e-03,0.00000000000000e+00,1.00000000000000e+00,-2.05995029741030e-03
-3.64799694923000e-03,0.00000000000000e+00,1.00000000000000e+00,-3.65466711687623e-03
-6.66866421041000e-04,0.00000000000000e+00,1.00000000000000e+00,-6.67088875356431e-04
-6.16045945534000e-04,0.00000000000000e+00,1.00000000000000e+00,-6.16235779805925e-04
-4.56347412540000e-03,0.00000000000000e+00,1.00000000000000e+00,-4.57391856083384e-03
-3.69010230559000e-03,2.00000000000000e+00,-1.00000000000000e+00,3.48402603231092e-03
1.58721385827000e-04,2.00000000000000e+00,-1.00000000000000e+00,-1.59449620453969e-04
-2.75938638667000e-03,2.00000000000000e+00,-1.00000000000000e+00,2.75555453577236e-03
-4.43184072566000e-05,2.00000000000000e+00,-1.00000000000000e+00,4.37670939940647e-05
-1.80475949743000e-03,2.00000000000000e+00,-1.00000000000000e+00,1.80312408342910e-03
-1.64842502358000e-03,2.00000000000000e+00,-1.00000000000000e+00,1.64670815441951e-03
1.40502249509000e-03,2.00000000000000e+00,-1.00000000000000e+00,-1.40634003441004e-03
-1.76444291858000e-03,0.00000000000000e+00,1.00000000000000e+00,-1.96665695415977e-03
3.69068659376000e-04,2.00000000000000e+00,-1.00000000000000e+00,-5.69250719397701e-04
-2.38523708008000e-04,0.00000000000000e+00,1.00000000000000e+00,-4.38713797993192e-04
1.99893562830000e-04,2.00000000000000e+00,-1.00000000000000e+00,-3.99993567759263e-04
1.60303190879000e-04,2.00000000000000e+00,-1.00000000000000e+00,-1.60376055142164e-04
-2.59692204234000e-03,0.00000000000000e+00,1.00000000000000e+00,-2.80087289909350e-03
-1.12791660019000e-03,2.00000000000000e+00,-1.00000000000000e+00,9.27466311001236e-04
-1.48051370882000e-03,0.00000000000000e+00,1.00000000000000e+00,-1.68172161951920e-03
8.32607679355000e-05,0.00000000000000e+00,1.00000000000000e+00,8.32372905269499e-05
-3.13583239829000e-04,2.00000000000000e+00,-1.00000000000000e+00,1.13576787740293e-04
1.97780636921000e-03,2.00000000000000e+00,-1.00000000000000e+00,-1.97980760737249e-03
2.23143841485000e-03,2.00000000000000e+00,-1.00000000000000e+00,-2.23432901938988e-03
-1.51298182660000e-03,0.00000000000000e+00,1.00000000000000e+00,-1.71489875094689e-03
3.74187220793000e-04,0.00000000000000e+00,1.00000000000000e+00,3.74097158587586e-04
-3.44584618722000e-03,0.00000000000000e+00,1.00000000000000e+00,-3.45179679104540e-03
-7.56224058167000e-04,2.00000000000000e+00,-1.00000000000000e+00,5.56069422903825e-04
4.98808361579000e-04,0.00000000000000e+00,1.00000000000000e+00,2.98894859910207e-04
1.65632046767000e-03,0.00000000000000e+00,1.00000000000000e+00,1.65493033382370e-03
3.85202466886000e-03,0.00000000000000e+00,1.00000000000000e+00,3.84462461720968e-03
1.92431841073000e-03,2.00000000000000e+00,-1.00000000000000e+00,-2.12657797567607e-03
3.19071003312000e-04,0.00000000000000e+00,1.00000000000000e+00,1.18658237572500e-04
1.18340228110000e-03,0.00000000000000e+00,1.00000000000000e+00,1.18268259804932e-03
2.99681613930000e-04,0.00000000000000e+00,1.00000000000000e+00,2.99636716363599e-04
1.47292872102000e-03,0.00000000000000e+00,1.00000000000000e+00,1.47184502551815e-03
1.52834135953000e-03,0.00000000000000e+00,1.00000000000000e+00,1.52717463449246e-03
2.40023976182000e-03,0.00000000000000e+00,1.00000000000000e+00,2.39736378746215e-03
3.57869142077000e-04,0.00000000000000e+00,1.00000000000000e+00,3.57805122188864e-04
