r_1,a_0,a_1,logReturn
1.64966733223000e-03,2.00000000000000e+00,-1.00000000000000e+00,-1.65132515290670e-03
2.81426934012000e-03,2.00000000000000e+00,-1.00000000000000e+00,-2.81989404829871e-03
3.87889101209000e-03,0.00000000000000e+00,1.00000000000000e+00,2.87193999651776e-03
2.69108218467000e-03,0.00000000000000e+00,1.00000000000000e+00,2.68696907429808e-03
5.51669069782000e-03,0.00000000000000e+00,1.00000000000000e+00,5.50152924596688e-03
2.23497782785000e-03,0.00000000000000e+00,1.00000000000000e+00,2.23248397988594e-03
-2.05783005392000e-03,0.00000000000000e+00,1.00000000000000e+00,-2.05995029541589e-03
-3.64799694923000e-03,0.00000000000000e+00,1.00000000000000e+00,-3.65466711687601e-03
-6.66866421041000e-04,0.00000000000000e+00,1.00000000000000e+00,-6.67088875356431e-04
-6.16045945534000e-04,2.00000000000000e+00,-1.00000000000000e+00,-3.84027783697006e-04
-4.56347412540000e-03,2.00000000000000e+00,-1.00000000000000e+00,4.55297748473483e-03
-3.69010230559000e-03,2.00000000000000e+00,-1.00000000000000e+00,3.67878458598309e-03
1.58721385827000e-04,2.00000000000000e+00,-1.00000000000000e+00,-1.62408862583163e-04
-2.75938638667000e-03,2.00000000000000e+00,-1.00000000000000e+00,2.75542612638542e-03
-4.43184072566000e-05,2.00000000000000e+00,-1.00000000000000e+00,4.15658298901317e-05
-1.80475949743000e-03,2.00000000000000e+00,-1.00000000000000e+00,1.80309001241295e-03
-1.64842502358000e-03,2.00000000000000e+00,-1.00000000000000e+00,1.64526933855613e-03
1.40502249509000e-03,2.00000000000000e+00,-1.00000000000000e+00,-1.40765759621635e-03
-1.76444291858000e-03,2.00000000000000e+00,-1.00000000000000e+00,1.76148277122957e-03
3.69068659376000e-04,0.00000000000000e+00,1.00000000000000e+00,-6.29368716627173e-04
-2.38523708008000e-04,2.00000000000000e+00,-1.00000000000000e+00,-7.62266176960995e-04
1.99893562830000e-04,0.00000000000000e+00,1.00000000000000e+00,-8.00688828523109e-04
1.60303190879000e-04,2.00000000000000e+00,-1.00000000000000e+00,-1.16147797692769e-03
-2.59692204234000e-03,2.00000000000000e+00,-1.00000000000000e+00,2.59289625844325e-03
-1.12791660019000e-03,2.00000000000000e+00,-1.00000000000000e+00,1.12469402727403e-03
-1.48051370882000e-03,2.00000000000000e+00,-1.00000000000000e+00,1.47829513665776e-03
8.32607679355000e-05,2.00000000000000e+00,-1.00000000000000e+00,-8.47421232908788e-05
-3.13583239829000e-04,2.00000000000000e+00,-1.00000000000000e+00,3.13450102443452e-04
1.97780636921000e-03,2.00000000000000e+00,-1.00000000000000e+00,-1.98007887511178e-03
2.23143841485000e-03,2.00000000000000e+00,-1.00000000000000e+00,-2.23591810124707e-03
-1.51298182660000e-03,0.00000000000000e+00,1.00000000000000e+00,-2.51838773107549e-03
