r_1,a_0,a_1,logReturn
1.64966733223000e-03,0.00000000000000e+00,1.00000000000000e+00,1.64830685435567e-03
2.81426934012000e-03,0.00000000000000e+00,1.00000000000000e+00,2.81031669195108e-03
3.87889101209000e-03,2.00000000000000e+00,-1.00000000000000e+00,-1.39761033342032e-02
2.69108218467000e-03,0.00000000000000e+00,1.00000000000000e+00,-7.42646440944994e-03
5.51669069782000e-03,0.00000000000000e+00,1.00000000000000e+00,5.45098081675985e-03
2.23497782785000e-03,0.00000000000000e+00,1.00000000000000e+00,2.23223179383443e-03
-2.05783005392000e-03,0.00000000000000e+00,1.00000000000000e+00,-2.05995155894705e-03
-3.64799694923000e-03,0.00000000000000e+00,1.00000000000000e+00,-3.65466712321675e-03
-6.66866421041000e-04,0.00000000000000e+00,1.00000000000000e+00,-6.67088875388204e-04
-6.16045945534000e-04,0.00000000000000e+00,1.00000000000000e+00,-6.16235779806036e-04
-4.56347412540000e-03,0.00000000000000e+00,1.00000000000000e+00,-4.57391856083384e-03
-3.69010230559000e-03,2.00000000000000e+00,-1.00000000000000e+00,-6.32988923963983e-03
1.58721385827000e-04,2.00000000000000e+00,-1.00000000000000e+00,-1.71918317927717e-04
-2.75938638667000e-03,2.00000000000000e+00,-1.00000000000000e+00,2.75393740873084e-03
-4.43184072566000e-05,2.00000000000000e+00,-1.00000000000000e+00,1.68085336659531e-05
-1.80475949743000e-03,2.00000000000000e+00,-1.00000000000000e+00,1.80282779609649e-03
-1.64842502358000e-03,2.00000000000000e+00,-1.00000000000000e+00,1.62908378354380e-03
1.40502249509000e-03,2.00000000000000e+00,-1.00000000000000e+00,-1.42240112477159e-03
-1.76444291858000e-03,2.00000000000000e+00,-1.00000000000000e+00,1.74876076654918e-03
3.69068659376000e-04,2.00000000000000e+00,-1.00000000000000e+00,-3.86686375926030e-04
-2.38523708008000e-04,0.00000000000000e+00,1.00000000000000e+00,-1.02951168915069e-02
1.99893562830000e-04,0.00000000000000e+00,1.00000000000000e+00,1.49345900589387e-04
1.60303190879000e-04,0.00000000000000e+00,1.00000000000000e+00,1.60037739343087e-04
