Date,Open,High,Low,Close,Volume,Adj Close
2004-10-21,110.790001,111.32,110.209999,111.239998,53218300,87.900626
2004-10-20,110.379997,110.82,109.75,110.519997,57118500,87.331689
2004-10-19,112.019997,112.230003,110.589996,110.739998,55851900,87.505531
2004-10-18,110.889999,111.900002,110.699997,111.68,43535100,88.248311
2004-10-15,111.019997,111.739998,110.57,111.260002,63482200,87.916433
2004-10-14,111.68,111.93,110.580002,110.639999,64082200,87.426514
2004-10-13,113.00,113.07,111.32,111.540001,54212600,88.137685
2004-10-12,112.199997,112.830002,111.940002,112.529999,41754700,88.91997
2004-10-11,112.779999,113.019997,112.639999,112.970001,20229100,89.267655
2004-10-08,113.150002,113.769997,112.349998,112.510002,51872600,88.904169
2004-10-07,114.379997,114.400002,113.360001,113.449997,39388800,89.646943
2004-10-06,113.769997,114.68,113.68,114.68,42297800,90.618878
2004-10-05,113.849998,114.160004,113.540001,113.900002,36910600,90.002531
2004-10-04,114.099998,114.440002,113.800003,113.839996,33082400,89.955116
2004-10-01,112.260002,113.650002,112.209999,113.650002,62824300,89.804984
2004-09-30,111.550003,111.980003,111.260002,111.760002,43536700,88.311527
2004-09-29,111.209999,111.849998,111.00,111.839996,33325700,88.374738
2004-09-28,110.910004,111.510002,110.410004,111.279999,41662900,87.932234
2004-09-27,111.099998,111.199997,110.580002,110.75,39355100,87.513435
2004-09-24,111.169998,111.730003,111.129997,111.459999,34981100,88.074468
2004-09-23,111.599998,111.699997,110.949997,110.949997,44068700,87.67147
2004-09-22,112.50,112.519997,111.470001,111.550003,49042100,88.145588
2004-09-21,112.75,113.470001,112.540001,112.959999,40920800,89.259752
2004-09-20,112.669998,112.989998,112.279999,112.470001,37149400,88.872561
2004-09-17,112.949997,113.360001,112.690002,113.150002,33683000,89.40989
2004-09-16,112.849998,113.370003,112.800003,113.139999,23911700,89.031388
2004-09-15,113.300003,113.360001,112.68,112.800003,38295000,88.76384
2004-09-14,113.300003,113.690002,113.190002,113.660004,28048900,89.440586
2004-09-13,113.309998,113.739998,113.010002,113.43,44398100,89.259593
2004-09-10,112.519997,113.269997,112.080002,113.059998,27900600,88.968433
2004-09-09,112.57,112.879997,112.029999,112.480003,34314800,88.512028
2004-09-08,112.620003,113.059998,112.309998,112.580002,32963100,88.590718
2004-09-07,112.540001,113.129997,112.32,112.860001,37338800,88.811053
2004-09-03,112.330002,112.82,112.010002,112.120003,30480500,88.228739
2004-09-02,111.239998,112.699997,111.239998,112.580002,42736600,88.590718
2004-09-01,110.949997,111.639999,110.480003,111.32,52778300,87.599206
2004-08-31,110.660004,111.160004,110.099998,111.110001,44125300,87.433954
2004-08-30,111.220001,111.339996,110.449997,110.529999,26726500,86.977543
2004-08-27,111.199997,111.629997,111.050003,111.449997,24902900,87.701502
2004-08-26,110.959999,111.309998,110.849998,111.099998,26629500,87.426084
2004-08-25,110.330002,111.269997,109.900002,111.099998,38551400,87.426084
2004-08-24,110.639999,110.730003,109.849998,110.349998,30453100,86.835899
2004-08-23,110.550003,110.769997,110.050003,110.199997,33745100,86.71786
2004-08-20,109.610001,110.629997,109.510002,110.480003,44870900,86.938201
2004-08-19,109.809998,110.019997,109.18,109.709999,39881600,86.332274
2004-08-18,108.519997,110.169998,108.489998,110.029999,43165400,86.584086
2004-08-17,108.75,109.279999,108.529999,108.910004,40701600,85.702747
2004-08-16,107.139999,108.639999,107.099998,108.300003,45731900,85.22273
2004-08-13,107.099998,107.349998,106.589996,107.190002,41634700,84.349255
2004-08-12,107.68,107.949997,106.629997,106.980003,50015900,84.184004
2004-08-11,107.68,108.330002,107.099998,108.160004,52933200,85.112562
2004-08-10,107.309998,108.410004,107.260002,108.379997,55870600,85.285678
2004-08-09,107.019997,107.480003,106.870003,107.00,37476300,84.19974
2004-08-06,107.629997,107.959999,106.620003,106.849998,74729000,84.081701
2004-08-05,110.290001,110.379997,108.269997,108.400002,50772000,85.30142
2004-08-04,109.889999,110.75,109.639999,110.199997,40763200,86.71786
2004-08-03,110.93,111.059998,110.160004,110.209999,40948800,86.725731
2004-08-02,110.190002,111.360001,110.050003,111.07,38263100,87.402477
2004-07-30,110.32,110.900002,110.099998,110.839996,41581700,87.221484
2004-07-29,110.540001,110.870003,110.00,110.57,52200500,87.00902
2004-07-28,109.550003,110.370003,108.589996,110.099998,65862300,86.63917
2004-07-27,109.050003,110.110001,108.970001,109.769997,51295100,86.379487
2004-07-26,109.190002,109.43,108.209999,108.75,49679100,85.576838
2004-07-23,109.620003,109.709999,108.690002,108.959999,49610500,85.742089
2004-07-22,109.360001,110.389999,108.769997,109.879997,72477100,86.466048
2004-07-21,111.82,112.059998,109.449997,109.580002,56241100,86.229978
2004-07-20,110.529999,111.900002,110.25,111.639999,46679800,87.851018
2004-07-19,110.75,110.959999,109.989998,110.239998,39592800,86.749338
2004-07-16,111.57,111.669998,110.440002,110.709999,40871200,87.119188
2004-07-15,111.739998,111.910004,110.699997,110.800003,38403500,87.190013
2004-07-14,111.260002,112.389999,111.120003,111.519997,54089400,87.756586
2004-07-13,111.919998,112.019997,111.599998,111.860001,26752000,88.02414
2004-07-12,111.519997,112.040001,111.00,111.779999,35691300,87.961185
2004-07-09,111.720001,111.940002,111.379997,111.730003,27412900,87.921843
2004-07-08,111.809998,112.32,111.199997,111.440002,45291100,87.693637
2004-07-07,111.809998,112.57,111.75,112.220001,29839800,88.307429
2004-07-06,112.370003,112.449997,111.629997,111.889999,38698200,88.047746
2004-07-02,113.160004,113.290001,112.599998,112.879997,34615100,88.826789
2004-07-01,114.25,114.400002,112.580002,112.940002,57734700,88.874007
2004-06-30,114.07,114.790001,113.650002,114.529999,52230600,90.125197
2004-06-29,113.529999,114.169998,113.419998,113.919998,28418100,89.645179
2004-06-28,114.519997,114.610001,113.410004,113.449997,40824500,89.275329
2004-06-25,114.410004,114.940002,113.68,113.839996,32837900,89.582225
2004-06-24,114.559998,114.93,114.260002,114.389999,35272100,90.01503
2004-06-23,113.610001,114.839996,113.419998,114.75,35580000,90.298319
2004-06-22,113.129997,113.879997,112.669998,113.769997,37334000,89.527141
