r_1,a_0,a_1,logReturn
1.41732246000000e-02,2.00000000000000e+00,-1.00000000000000e+00,-1.07788743394735e-02
1.08695605000000e-02,1.00000000000000e+00,0.00000000000000e+00,4.89075774286100e-05
-2.30414400000000e-03,2.00000000000000e+00,-1.00000000000000e+00,-8.40325979596899e-03
8.46805110000000e-03,1.00000000000000e+00,0.00000000000000e+00,4.91498833022318e-05
-6.67966550000000e-03,0.00000000000000e+00,1.00000000000000e+00,-1.22285946182993e-02
-1.21041292000000e-02,1.00000000000000e+00,0.00000000000000e+00,4.99962194089192e-05
3.89630100000000e-04,1.00000000000000e+00,0.00000000000000e+00,9.99950003332973e-05
1.18581838000000e-02,0.00000000000000e+00,1.00000000000000e+00,7.18238704817788e-04
7.68496700000000e-04,2.00000000000000e+00,-1.00000000000000e+00,9.79302105666532e-03
-9.79113210000000e-03,2.00000000000000e+00,-1.00000000000000e+00,1.49644001173192e-02
-1.49278994000000e-02,0.00000000000000e+00,1.00000000000000e+00,-3.05574688432165e-03
-2.95256080000000e-03,2.00000000000000e+00,-1.00000000000000e+00,-6.68439833701238e-03
6.71210250000000e-03,1.00000000000000e+00,0.00000000000000e+00,4.93255880760791e-05
-5.49021130000000e-03,2.00000000000000e+00,-1.00000000000000e+00,-1.69988308276437e-02
1.69551659000000e-02,1.00000000000000e+00,0.00000000000000e+00,4.82793355026264e-05
-5.81554000000000e-03,1.00000000000000e+00,0.00000000000000e+00,9.99950003332973e-05
8.96968420000000e-03,1.00000000000000e+00,0.00000000000000e+00,9.99950003332973e-05
1.04374688000000e-02,0.00000000000000e+00,1.00000000000000e+00,-5.42043826832098e-03
-5.35577420000000e-03,0.00000000000000e+00,1.00000000000000e+00,-8.88617164820057e-03
-8.84680380000000e-03,0.00000000000000e+00,1.00000000000000e+00,-1.56436670833658e-02
-1.55219405000000e-02,2.00000000000000e+00,-1.00000000000000e+00,-5.08776455220029e-03
5.12484380000000e-03,2.00000000000000e+00,-1.00000000000000e+00,-2.59830275256697e-03
