r_1,a_0,a_1,logReturn
1.41732246000000e-02,2.00000000000000e+00,-1.00000000000000e+00,-1.07788769146012e-02
1.08695605000000e-02,1.00000000000000e+00,0.00000000000000e+00,4.89075772969440e-05
-2.30414400000000e-03,1.00000000000000e+00,0.00000000000000e+00,9.99950003332973e-05
8.46805110000000e-03,0.00000000000000e+00,1.00000000000000e+00,-6.75241180632941e-03
-6.67966550000000e-03,2.00000000000000e+00,-1.00000000000000e+00,1.20808583628788e-02
-1.21041292000000e-02,1.00000000000000e+00,0.00000000000000e+00,5.11970373309842e-05
3.89630100000000e-04,0.00000000000000e+00,1.00000000000000e+00,1.17390112003709e-02
1.18581838000000e-02,1.00000000000000e+00,0.00000000000000e+00,4.99962793410907e-05
7.68496700000000e-04,1.00000000000000e+00,0.00000000000000e+00,9.99950003332973e-05
-9.79113210000000e-03,1.00000000000000e+00,0.00000000000000e+00,9.99950003332973e-05
-1.49278994000000e-02,2.00000000000000e+00,-1.00000000000000e+00,3.04791119601071e-03
-2.95256080000000e-03,1.00000000000000e+00,0.00000000000000e+00,5.02980773497590e-05
6.71210250000000e-03,2.00000000000000e+00,-1.00000000000000e+00,5.57464405797887e-03
-5.49021130000000e-03,1.00000000000000e+00,0.00000000000000e+00,5.05496635962857e-05
1.69551659000000e-02,2.00000000000000e+00,-1.00000000000000e+00,5.89811189059769e-03
-5.81554000000000e-03,2.00000000000000e+00,-1.00000000000000e+00,-8.85939611658825e-03
8.96968420000000e-03,2.00000000000000e+00,-1.00000000000000e+00,-1.03416572864978e-02
1.04374688000000e-02,0.00000000000000e+00,1.00000000000000e+00,-5.47176409852941e-03
-5.35577420000000e-03,1.00000000000000e+00,0.00000000000000e+00,4.99936702213876e-05
-8.84680380000000e-03,0.00000000000000e+00,1.00000000000000e+00,-1.56944567064986e-02
-1.55219405000000e-02,1.00000000000000e+00,0.00000000000000e+00,4.99962106230535e-05
5.12484380000000e-03,1.00000000000000e+00,0.00000000000000e+00,9.99950003332973e-05
2.74441750000000e-03,0.00000000000000e+00,1.00000000000000e+00,-1.08638856853400e-02
-1.07550868000000e-02,1.00000000000000e+00,0.00000000000000e+00,4.99962228602080e-05
-3.36005560000000e-03,2.00000000000000e+00,-1.00000000000000e+00,5.24224867240579e-03
-5.15601330000000e-03,1.00000000000000e+00,0.00000000000000e+00,5.05166033641940e-05
4.63007450000000e-03,2.00000000000000e+00,-1.00000000000000e+00,-1.39402633359990e-02
1.39435478000000e-02,0.00000000000000e+00,1.00000000000000e+00,-9.97349906651117e-03
-9.82251980000000e-03,0.00000000000000e+00,1.00000000000000e+00,4.35489693488197e-03
4.36439840000000e-03,2.00000000000000e+00,-1.00000000000000e+00,2.61755045621490e-02
-2.64710918000000e-02,2.00000000000000e+00,-1.00000000000000e+00,2.10286549717568e-02
-2.11038963000000e-02,1.00000000000000e+00,0.00000000000000e+00,5.20723361046804e-05
6.42519050000000e-03,2.00000000000000e+00,-1.00000000000000e+00,1.78582806316448e-02
-1.79186932000000e-02,0.00000000000000e+00,1.00000000000000e+00,5.33980280815297e-03
5.45231990000000e-03,1.00000000000000e+00,0.00000000000000e+00,4.99938646969815e-05
1.25156456000000e-02,1.00000000000000e+00,0.00000000000000e+00,9.99950003332973e-05
3.91469610000000e-03,1.00000000000000e+00,0.00000000000000e+00,9.99950003332973e-05
7.18274120000000e-03,2.00000000000000e+00,-1.00000000000000e+00,8.21612144627171e-03
-8.14996640000000e-03,0.00000000000000e+00,1.00000000000000e+00,-3.80472641371663e-03
-3.69831090000000e-03,2.00000000000000e+00,-1.00000000000000e+00,3.13066839241909e-02
-3.17518974000000e-02,0.00000000000000e+00,1.00000000000000e+00,1.32298179941549e-02
1.34146395000000e-02,2.00000000000000e+00,-1.00000000000000e+00,-1.71170971843478e-02
1.70214272000000e-02,1.00000000000000e+00,0.00000000000000e+00,4.82698486589999e-05
1.15702395000000e-02,2.00000000000000e+00,-1.00000000000000e+00,4.17623826468817e-03
-4.08497090000000e-03,2.00000000000000e+00,-1.00000000000000e+00,-4.78390803644013e-03
4.92207160000000e-03,2.00000000000000e+00,-1.00000000000000e+00,6.65791774293398e-03
