r_1,a_0,a_1,logReturn
-1.22194659000000e-02,2.00000000000000e+00,-1.00000000000000e+00,6.87691263921710e-03
-6.90061290000000e-03,2.00000000000000e+00,-1.00000000000000e+00,-5.09727616716619e-03
5.08430710000000e-03,2.00000000000000e+00,-1.00000000000000e+00,1.43222487613044e-03
-1.43325100000000e-03,2.00000000000000e+00,-1.00000000000000e+00,-4.73932668788727e-03
4.72811380000000e-03,1.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
-6.89075500000000e-03,2.00000000000000e+00,-1.00000000000000e+00,-3.30549653917779e-03
3.30003940000000e-03,0.00000000000000e+00,1.00000000000000e+00,-8.04438437264511e-03
-8.01211490000000e-03,2.00000000000000e+00,-1.00000000000000e+00,-5.28510881579840e-03
5.27116720000000e-03,0.00000000000000e+00,1.00000000000000e+00,1.03488716232638e-02
1.04026064000000e-02,1.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
-1.04628862000000e-02,1.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
-6.09034350000000e-03,1.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
-6.12767380000000e-03,0.00000000000000e+00,1.00000000000000e+00,-1.97142347890267e-03
-1.96948150000000e-03,2.00000000000000e+00,-1.00000000000000e+00,-2.83536906247958e-03
2.83135320000000e-03,1.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
2.99457710000000e-03,0.00000000000000e+00,1.00000000000000e+00,1.70457388811773e-03
1.70602750000000e-03,2.00000000000000e+00,-1.00000000000000e+00,0.00000000000000e+00
0.00000000000000e+00,2.00000000000000e+00,-1.00000000000000e+00,-6.23589987119799e-03
6.21649700000000e-03,0.00000000000000e+00,1.00000000000000e+00,6.32726696157462e-03
6.34732640000000e-03,0.00000000000000e+00,1.00000000000000e+00,3.02286463753330e-03
3.02743810000000e-03,2.00000000000000e+00,-1.00000000000000e+00,2.59575082194793e-03
-2.59912270000000e-03,1.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
1.06758927000000e-02,2.00000000000000e+00,-1.00000000000000e+00,1.32992995098810e-03
-1.33081470000000e-03,1.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
1.16598200000000e-03,0.00000000000000e+00,1.00000000000000e+00,-7.51507507202956e-03
-7.48690750000000e-03,1.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
3.60405620000000e-03,1.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
8.60196290000000e-03,1.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
-7.45190000000000e-04,0.00000000000000e+00,1.00000000000000e+00,3.72190839791784e-03
3.72884330000000e-03,2.00000000000000e+00,-1.00000000000000e+00,-6.60686805469676e-04
6.60468600000000e-04,0.00000000000000e+00,1.00000000000000e+00,-8.11797164813606e-03
-8.08510990000000e-03,0.00000000000000e+00,1.00000000000000e+00,1.32986743418457e-03
1.33075210000000e-03,0.00000000000000e+00,1.00000000000000e+00,-1.49799924262695e-02
-1.48683505000000e-02,0.00000000000000e+00,1.00000000000000e+00,7.14137298667805e-03
7.16693340000000e-03,0.00000000000000e+00,1.00000000000000e+00,6.59187298727178e-03
6.61364720000000e-03,0.00000000000000e+00,1.00000000000000e+00,9.84824356323006e-03
9.89689710000000e-03,1.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
-6.58818220000000e-03,1.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
4.97393170000000e-03,1.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
-4.94963500000000e-04,2.00000000000000e+00,-1.00000000000000e+00,-4.12752170458587e-04
4.12667000000000e-04,2.00000000000000e+00,-1.00000000000000e+00,-1.25349402312247e-02
1.24567051000000e-02,2.00000000000000e+00,-1.00000000000000e+00,-4.88982432425785e-04
4.88862900000000e-04,0.00000000000000e+00,1.00000000000000e+00,-3.75326509566123e-03
-3.74623040000000e-03,0.00000000000000e+00,1.00000000000000e+00,-1.11797364165878e-02
-1.11174754000000e-02,0.00000000000000e+00,1.00000000000000e+00,2.22944913036598e-03
2.23193620000000e-03,0.00000000000000e+00,1.00000000000000e+00,-7.03556514797516e-03
-7.01087350000000e-03,2.00000000000000e+00,-1.00000000000000e+00,-6.24924018967619e-03
6.22975430000000e-03,0.00000000000000e+00,1.00000000000000e+00,-8.28917689769103e-03
-8.25491640000000e-03,1.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
