r_1,a_0,a_1,logReturn
1.41732246000000e-02,2.00000000000000e+00,-1.00000000000000e+00,-1.08279719724922e-02
1.08695605000000e-02,2.00000000000000e+00,-1.00000000000000e+00,2.45004644844151e-03
-2.30414400000000e-03,1.00000000000000e+00,0.00000000000000e+00,5.02360158094097e-05
8.46805110000000e-03,1.00000000000000e+00,0.00000000000000e+00,9.99950003332973e-05
-6.67966550000000e-03,1.00000000000000e+00,0.00000000000000e+00,9.99950003332973e-05
-1.21041292000000e-02,2.00000000000000e+00,-1.00000000000000e+00,-2.89672050897819e-04
3.89630100000000e-04,0.00000000000000e+00,1.00000000000000e+00,1.16895599201946e-02
1.18581838000000e-02,2.00000000000000e+00,-1.00000000000000e+00,-7.18759889584786e-04
7.68496700000000e-04,0.00000000000000e+00,1.00000000000000e+00,-9.94044947039903e-03
-9.79113210000000e-03,1.00000000000000e+00,0.00000000000000e+00,4.99936965869781e-05
-1.49278994000000e-02,0.00000000000000e+00,1.00000000000000e+00,-3.00707752911394e-03
-2.95256080000000e-03,2.00000000000000e+00,-1.00000000000000e+00,-6.68439588704147e-03
6.71210250000000e-03,1.00000000000000e+00,0.00000000000000e+00,4.93255882001959e-05
-5.49021130000000e-03,2.00000000000000e+00,-1.00000000000000e+00,-1.69988308276437e-02
1.69551659000000e-02,0.00000000000000e+00,1.00000000000000e+00,-5.93483584920239e-03
-5.81554000000000e-03,1.00000000000000e+00,0.00000000000000e+00,4.99936340483551e-05
8.96968420000000e-03,2.00000000000000e+00,-1.00000000000000e+00,-1.03912715412262e-02
1.04374688000000e-02,1.00000000000000e+00,0.00000000000000e+00,4.89492049114037e-05
-5.35577420000000e-03,0.00000000000000e+00,1.00000000000000e+00,-8.93661667304982e-03
-8.84680380000000e-03,0.00000000000000e+00,1.00000000000000e+00,-1.56436696454492e-02
-1.55219405000000e-02,2.00000000000000e+00,-1.00000000000000e+00,-5.08776455232906e-03
5.12484380000000e-03,2.00000000000000e+00,-1.00000000000000e+00,-2.59830275256697e-03
2.74441750000000e-03,0.00000000000000e+00,1.00000000000000e+00,-1.09147037177977e-02
-1.07550868000000e-02,2.00000000000000e+00,-1.00000000000000e+00,3.40424949343172e-03
-3.36005560000000e-03,0.00000000000000e+00,1.00000000000000e+00,-5.26953559244906e-03
-5.15601330000000e-03,2.00000000000000e+00,-1.00000000000000e+00,-4.59060020966999e-03
4.63007450000000e-03,2.00000000000000e+00,-1.00000000000000e+00,-1.38900318243921e-02
1.39435478000000e-02,0.00000000000000e+00,1.00000000000000e+00,-9.97349645834812e-03
-9.82251980000000e-03,2.00000000000000e+00,-1.00000000000000e+00,-4.32373741647568e-03
4.36439840000000e-03,1.00000000000000e+00,0.00000000000000e+00,4.95629513354177e-05
-2.64710918000000e-02,1.00000000000000e+00,0.00000000000000e+00,9.99950003332973e-05
-2.11038963000000e-02,2.00000000000000e+00,-1.00000000000000e+00,-6.34527927244100e-03
6.42519050000000e-03,2.00000000000000e+00,-1.00000000000000e+00,1.79067642465867e-02
-1.79186932000000e-02,0.00000000000000e+00,1.00000000000000e+00,5.33980513424622e-03
5.45231990000000e-03,2.00000000000000e+00,-1.00000000000000e+00,-1.25439984933117e-02
1.25156456000000e-02,1.00000000000000e+00,0.00000000000000e+00,4.87339807254881e-05
3.91469610000000e-03,2.00000000000000e+00,-1.00000000000000e+00,-7.10794287994013e-03
7.18274120000000e-03,0.00000000000000e+00,1.00000000000000e+00,-8.28491004631027e-03
-8.14996640000000e-03,2.00000000000000e+00,-1.00000000000000e+00,3.74129842902794e-03
-3.69831090000000e-03,0.00000000000000e+00,1.00000000000000e+00,-3.23698217106883e-02
-3.17518974000000e-02,1.00000000000000e+00,0.00000000000000e+00,4.99936049590796e-05
1.34146395000000e-02,2.00000000000000e+00,-1.00000000000000e+00,-1.70662303914903e-02
1.70214272000000e-02,0.00000000000000e+00,1.00000000000000e+00,1.14032482680777e-02
1.15702395000000e-02,1.00000000000000e+00,0.00000000000000e+00,4.99937216463455e-05
-4.08497090000000e-03,2.00000000000000e+00,-1.00000000000000e+00,-4.83373529782116e-03
4.92207160000000e-03,0.00000000000000e+00,1.00000000000000e+00,-6.65319104107591e-03
-6.53061800000000e-03,1.00000000000000e+00,0.00000000000000e+00,4.99936922759755e-05
2.19792906000000e-02,0.00000000000000e+00,1.00000000000000e+00,9.55538827330188e-04
1.00599550000000e-03,2.00000000000000e+00,-1.00000000000000e+00,5.05823533295586e-03
