epoch,average,stdev,sharpe,
43,2.44741e-05,0.00919205,0.00266253,
44,-0.000193311,0.0095726,-0.0201942,
45,7.45921e-05,0.00923273,0.0080791,
46,-0.000207512,0.00940655,-0.0220604,
47,-0.000124294,0.00941244,-0.0132053,
48,-0.000170856,0.00896546,-0.0190571,
49,3.92814e-05,0.00886266,0.00443224,
50,-4.31817e-05,0.00931175,-0.00463733,
51,-0.000126677,0.00928863,-0.0136378,
52,-0.000169964,0.00909745,-0.0186826,
53,-7.50167e-05,0.00907818,-0.00826341,
54,-0.000130412,0.00925157,-0.0140962,
55,-0.000166807,0.00916802,-0.0181945,
56,-0.000203084,0.00913154,-0.0222398,
57,-2.01396e-05,0.00915453,-0.00219996,
58,-0.000135901,0.00944636,-0.0143866,
59,-2.37259e-05,0.00900739,-0.00263404,
60,-6.02017e-05,0.00883838,-0.0068114,
61,-9.78834e-05,0.00955609,-0.010243,
62,0.00031418,0.00924518,0.0339832,
63,0.000359446,0.0094277,0.0381266,
64,-0.000196846,0.00942523,-0.020885,
65,0.00012692,0.00932093,0.0136167,
66,8.82882e-05,0.00895066,0.00986387,
67,-2.93831e-05,0.0088018,-0.00333831,
68,-0.000112929,0.00934947,-0.0120786,
69,-0.000292871,0.00915466,-0.0319915,
70,-1.03324e-05,0.00897138,-0.00115171,
71,9.67375e-05,0.00908524,0.0106478,
72,0.000237746,0.00899029,0.0264448,
73,-0.000260271,0.00901006,-0.0288867,
74,-0.000297136,0.00928239,-0.0320107,
75,-0.000123261,0.00941291,-0.0130948,
76,3.21276e-06,0.00906019,0.000354602,
77,5.94847e-05,0.00924953,0.00643111,
78,0.00016502,0.0091791,0.0179778,
79,-0.000227595,0.0092295,-0.0246595,
80,6.45686e-05,0.00923295,0.00699328,
81,3.52547e-05,0.00920422,0.00383028,
82,-0.000227413,0.00908332,-0.0250364,
83,1.09294e-05,0.00942633,0.00115945,
84,-0.000165817,0.00936333,-0.0177092,
85,0.000147862,0.00929678,0.0159046,
86,-9.66842e-05,0.00917703,-0.0105355,
87,-0.000340048,0.00919235,-0.0369925,
88,-0.000250019,0.00906524,-0.02758,
89,8.69939e-05,0.00896289,0.00970601,
90,0.00013048,0.00923619,0.0141271,
91,-0.000194533,0.00937737,-0.020745,
92,-0.000106018,0.00902508,-0.011747,
93,0.000254623,0.00935643,0.0272137,
94,-0.000199378,0.00924423,-0.0215678,
95,9.92539e-05,0.00914482,0.0108536,
96,-0.000118834,0.00915388,-0.0129818,
97,2.30635e-05,0.00932159,0.0024742,
98,8.32508e-06,0.0092548,0.000899541,
99,0.000173297,0.00925495,0.0187248,
100,-7.30155e-05,0.00959286,-0.00761144,
101,0.000341571,0.00939855,0.0363429,
102,-0.000228062,0.00917745,-0.0248503,
103,0.000194763,0.00940114,0.0207169,
104,6.71824e-05,0.00916992,0.00732639,
105,-0.00021714,0.00917697,-0.0236614,
106,-0.000147765,0.00933824,-0.0158237,
107,4.34907e-05,0.00899888,0.00483291,
108,0.000193263,0.00917222,0.0210705,
109,-0.000160577,0.00911492,-0.0176169,
110,0.00026064,0.00914719,0.028494,
111,-0.000131299,0.00929855,-0.0141203,
112,-2.5776e-05,0.0089799,-0.00287041,
113,0.000321636,0.00889819,0.0361463,
114,0.000349678,0.00938741,0.0372496,
115,-5.02408e-05,0.0090844,-0.00553045,
116,0.000303978,0.00948647,0.0320434,
117,-0.00021199,0.0091698,-0.0231183,
118,-0.000104125,0.00922891,-0.0112825,
119,-0.000118357,0.00947061,-0.0124973,
120,-5.42037e-05,0.00915616,-0.00591992,
121,1.95191e-05,0.00922847,0.0021151,
122,9.1663e-05,0.0093259,0.00982886,
123,-0.000436078,0.0092963,-0.0469088,
124,-0.00017164,0.00948326,-0.0180992,
125,-6.79554e-05,0.00943919,-0.00719928,
126,-0.000352176,0.0094413,-0.0373017,
127,-0.000316318,0.00903866,-0.0349961,
128,-3.9079e-05,0.00924047,-0.00422911,
129,-0.000116407,0.00921942,-0.0126263,
130,1.95299e-05,0.00913964,0.00213683,
131,-4.00964e-05,0.00931503,-0.00430448,
132,-6.89754e-05,0.0089771,-0.00768348,
133,-4.51539e-05,0.00926218,-0.00487508,
134,-0.000156559,0.00916298,-0.017086,
135,6.88182e-05,0.00933217,0.0073743,
136,-0.000125484,0.00944106,-0.0132913,
137,-0.000303724,0.00926823,-0.0327705,
138,0.000255334,0.00908705,0.0280987,
139,2.27729e-05,0.00892774,0.0025508,
140,-9.40788e-05,0.00902989,-0.0104186,
141,-0.000202855,0.0088597,-0.0228964,
142,6.23562e-05,0.00916747,0.0068019,
143,-2.14498e-05,0.00906971,-0.00236499,
144,-0.000235016,0.00907186,-0.0259061,
145,-3.17148e-05,0.00917064,-0.00345829,
146,6.86455e-05,0.00897161,0.00765141,
147,-1.98372e-06,0.00921591,-0.00021525,
148,-0.000201933,0.00922924,-0.0218797,
149,-0.000261014,0.00929886,-0.0280695,
150,-0.000180003,0.00936293,-0.0192251,
151,-0.000236492,0.00919903,-0.0257083,
152,-0.000275923,0.00939822,-0.0293591,
153,0.00017212,0.00927817,0.0185511,
154,7.52891e-05,0.00938626,0.0080212,
155,-0.000364174,0.00944957,-0.0385387,
156,9.48153e-05,0.00923109,0.0102713,
157,-0.000476868,0.0094045,-0.0507064,
158,-1.14433e-05,0.00906484,-0.00126239,
159,1.99763e-05,0.00915395,0.00218226,
160,-0.000132422,0.00940545,-0.0140793,
161,-0.000372955,0.00940875,-0.0396391,
162,-8.28308e-05,0.00926622,-0.00893901,
163,-4.71579e-05,0.0093602,-0.00503813,
164,1.77056e-05,0.00905474,0.00195539,
165,4.41886e-05,0.00914708,0.0048309,
166,-0.000146669,0.00880264,-0.0166619,
167,-3.88181e-05,0.00914848,-0.00424312,
168,-0.000221521,0.00919463,-0.0240925,
169,0.000131437,0.00912173,0.0144092,
170,-9.04332e-05,0.00904245,-0.010001,
171,-6.87481e-05,0.00924514,-0.00743614,
172,9.85423e-05,0.00924914,0.0106542,
173,-0.000243344,0.00914197,-0.0266184,
174,-0.00021487,0.00917734,-0.0234132,
175,-0.000201147,0.00935997,-0.0214901,
176,0.000151988,0.00926923,0.016397,
177,-0.000208786,0.00909979,-0.022944,
178,3.70571e-05,0.00941446,0.00393619,
179,-0.000169768,0.00905806,-0.0187422,
180,-0.000451724,0.00920435,-0.0490773,
181,-0.00019478,0.00917774,-0.0212231,
182,0.000116256,0.00909832,0.0127777,
183,-0.000235154,0.0093631,-0.0251149,
184,-1.91941e-05,0.00925033,-0.00207496,
185,-0.000235311,0.00919028,-0.0256043,
186,-0.000223249,0.00956086,-0.0233503,
187,-0.000131187,0.00948189,-0.0138356,
188,-4.48134e-05,0.00909967,-0.00492473,
189,-9.39186e-05,0.0092748,-0.0101262,
190,-7.39998e-05,0.00899633,-0.00822555,
191,0.000281354,0.00910656,0.0308957,
192,0.00010911,0.00909417,0.0119979,
193,-8.37164e-05,0.00908674,-0.00921303,
194,0.00024572,0.00920566,0.0266923,
195,-4.53194e-05,0.00929262,-0.00487693,
196,-3.48428e-05,0.00913551,-0.00381399,
197,0.000198681,0.0094302,0.0210686,
198,-9.83805e-05,0.0092997,-0.0105789,
199,-9.75611e-05,0.00883586,-0.0110415,
200,-0.000167359,0.00913578,-0.0183191,
201,-0.00049618,0.00913053,-0.0543429,
202,-8.9195e-05,0.00920669,-0.00968807,
203,7.48768e-05,0.00938456,0.00797872,
204,0.000138851,0.0093406,0.0148653,
205,0.000166932,0.00913404,0.0182758,
206,-0.000161347,0.00948364,-0.0170132,
207,-0.000351729,0.00919881,-0.0382363,
208,7.33703e-05,0.00919768,0.00797705,
209,-0.000164687,0.00936181,-0.0175914,
210,-2.4011e-05,0.0093146,-0.00257779,
211,-0.000139773,0.00887963,-0.0157408,
212,-9.36265e-05,0.00927925,-0.0100899,
213,-0.000239989,0.00921294,-0.0260492,
214,-6.40856e-05,0.00930582,-0.00688662,
215,-0.000156109,0.00913184,-0.017095,
216,0.000282896,0.00899696,0.0314435,
217,0.000299977,0.00917525,0.0326942,
218,2.87181e-05,0.00914447,0.00314049,
219,-0.000444122,0.00930321,-0.0477386,
220,-0.00025626,0.00898416,-0.0285235,
221,0.000111473,0.00926894,0.0120265,
222,3.22297e-05,0.00905746,0.00355836,
223,-0.000339808,0.00929731,-0.036549,
224,6.90013e-05,0.0092248,0.00747998,
225,-0.000332719,0.00915285,-0.0363514,
226,4.0807e-05,0.00904292,0.0045126,
227,-9.76791e-06,0.00939691,-0.00103948,
228,9.61468e-05,0.00894774,0.0107454,
229,5.84995e-05,0.00950733,0.00615309,
230,0.000212414,0.00946763,0.0224359,
231,-8.04819e-05,0.00912627,-0.0088187,
232,0.000146472,0.0090552,0.0161754,
233,-6.54788e-05,0.00907,-0.00721927,
234,-0.000163143,0.0091522,-0.0178255,
235,-0.000206076,0.00942159,-0.0218727,
236,-1.71432e-05,0.0093124,-0.0018409,
237,1.42096e-05,0.0091897,0.00154625,
238,-2.99196e-05,0.00907781,-0.0032959,
239,2.38361e-05,0.00925168,0.00257641,
240,-0.000328356,0.00935671,-0.0350931,
241,0.00022173,0.00929977,0.0238425,
242,-0.000303805,0.00912982,-0.0332761,
243,5.89626e-05,0.00921309,0.00639987,
244,0.000197329,0.00907538,0.0217434,
245,-5.47396e-05,0.00929867,-0.00588682,
246,5.5405e-05,0.00903015,0.00613556,
247,0.000323464,0.00910049,0.0355435,
248,-0.000173989,0.00902884,-0.0192704,
249,0.000198474,0.00929223,0.0213591,
250,0.000331083,0.00896151,0.036945,
251,7.36612e-05,0.00898238,0.00820064,
252,4.51079e-05,0.00930683,0.00484675,
253,3.4742e-05,0.00906154,0.00383401,
254,-4.73873e-05,0.00929461,-0.00509836,
255,-0.000199665,0.00912617,-0.0218783,
256,-0.000148096,0.00911385,-0.0162496,
257,-0.000248231,0.00901796,-0.0275263,
258,-0.000109898,0.0092199,-0.0119197,
259,0.000101684,0.00910176,0.0111719,
260,-3.05625e-06,0.0093171,-0.000328026,
261,-3.99912e-05,0.00922177,-0.00433661,
262,-0.000242075,0.00945639,-0.0255991,
263,4.13486e-05,0.00903519,0.00457639,
264,-0.000178373,0.00932662,-0.0191251,
265,2.95441e-05,0.00914426,0.00323088,
266,-6.48979e-05,0.00877816,-0.0073931,
267,0.000115581,0.0093083,0.012417,
268,-2.76273e-05,0.00941152,-0.00293547,
269,-2.17751e-06,0.00898342,-0.000242393,
270,8.87998e-05,0.00895601,0.00991512,
271,-3.72252e-05,0.00918398,-0.00405327,
272,-0.000232402,0.00910276,-0.0255309,
273,3.22988e-06,0.0091032,0.000354807,
274,0.000184013,0.00918543,0.0200331,
275,0.000296735,0.00934843,0.0317417,
276,-2.19111e-05,0.00924973,-0.00236883,
277,-2.83947e-05,0.00917662,-0.00309424,
278,-0.000235561,0.00910452,-0.025873,
279,-0.000151577,0.00921507,-0.0164489,
280,-1.90858e-05,0.009529,-0.00200292,
281,-0.00010189,0.00907213,-0.0112311,
282,-0.000101832,0.00895097,-0.0113766,
283,8.08689e-05,0.00944306,0.00856385,
284,-7.22412e-05,0.00891259,-0.00810552,
285,-0.000145685,0.00932094,-0.0156299,
286,0.000419735,0.00915445,0.0458504,
287,-0.000167655,0.00921189,-0.0181998,
288,0.000238766,0.00927133,0.0257532,
289,-7.34641e-05,0.0091575,-0.00802228,
290,9.14776e-05,0.009187,0.00995728,
291,3.93153e-05,0.00902804,0.0043548,
292,-0.000100097,0.00924918,-0.0108223,
293,-6.06436e-05,0.00932211,-0.00650535,
294,0.000241519,0.00925687,0.0260907,
295,6.36873e-05,0.00923289,0.00689788,
296,-0.000231886,0.00942323,-0.0246079,
297,-0.000145768,0.00920371,-0.015838,
298,-4.17241e-05,0.00909812,-0.00458601,
299,-3.53077e-05,0.00880949,-0.00400792,
300,-0.000298766,0.00929217,-0.0321525,
301,-7.80253e-05,0.00926747,-0.00841927,
302,-0.000316649,0.00909866,-0.0348017,
303,5.80578e-05,0.00896737,0.00647434,
304,-0.000211799,0.00933497,-0.0226888,
305,-0.000428812,0.00934892,-0.0458676,
306,3.59488e-05,0.00905516,0.00396999,
307,-0.000364531,0.00929518,-0.0392172,
308,-1.84695e-05,0.00903645,-0.00204389,
309,-0.000147103,0.00928446,-0.015844,
310,-4.89991e-05,0.00942178,-0.00520063,
311,-0.000252358,0.00926887,-0.0272264,
312,-0.000415839,0.00919365,-0.0452311,
313,0.000247925,0.00907097,0.0273317,
314,-8.62241e-05,0.00948348,-0.00909204,
315,0.000100552,0.0093116,0.0107986,
316,-7.08165e-05,0.00928302,-0.00762861,
317,-0.000177418,0.00962307,-0.0184367,
318,0.000138793,0.009074,0.0152956,
319,-0.000291195,0.00901871,-0.0322878,
320,5.76899e-06,0.00926027,0.000622983,
321,5.30613e-06,0.00912969,0.000581195,
322,0.000280903,0.00900872,0.0311812,
323,0.000107152,0.0091117,0.0117599,
324,-0.000147946,0.00952843,-0.0155268,
325,-5.55531e-05,0.00915472,-0.00606824,
326,-0.000162537,0.00907108,-0.0179182,
327,7.30196e-05,0.00914558,0.00798414,
328,0.000401504,0.00918276,0.0437236,
329,-0.000204209,0.00930522,-0.0219456,
330,0.000255974,0.00912643,0.0280475,
331,0.000116952,0.00941416,0.012423,
332,0.000202491,0.00919936,0.0220114,
333,0.000118562,0.00941782,0.0125891,
334,0.000176934,0.00913774,0.019363,
335,-4.04045e-05,0.00915152,-0.00441506,
336,-0.000259494,0.00913022,-0.0284214,
337,0.000230879,0.00917889,0.0251533,
338,-0.00014185,0.00894575,-0.0158567,
339,-0.000425736,0.00905826,-0.0469997,
340,0.000202797,0.00905528,0.0223954,
341,5.59519e-05,0.00920381,0.00607921,
342,1.07875e-05,0.00943038,0.00114391,
343,7.81829e-05,0.00916732,0.00852843,
344,-1.02427e-05,0.00935143,-0.00109531,
345,0.000113405,0.0089983,0.012603,
346,-7.50373e-05,0.00924914,-0.00811289,
347,1.72683e-06,0.00933867,0.000184912,
348,-0.000278534,0.00909707,-0.030618,
349,7.94425e-05,0.00935464,0.00849231,
350,4.54643e-05,0.00924412,0.00491819,
351,-0.000194955,0.00942435,-0.0206863,
352,-9.86748e-05,0.00936414,-0.0105375,
353,-9.37094e-05,0.00921153,-0.0101731,
354,-9.53851e-05,0.00904786,-0.0105423,
355,-0.000253867,0.00911129,-0.027863,
356,-0.000252923,0.00904542,-0.0279614,
357,-9.81631e-05,0.00904539,-0.0108523,
358,-6.0147e-05,0.00915189,-0.00657209,
359,0.00024854,0.00908337,0.0273621,
360,-0.000115592,0.00906796,-0.0127473,
361,-3.58807e-05,0.009297,-0.00385938,
362,8.78853e-05,0.00919857,0.00955423,
363,-0.000388491,0.00902298,-0.0430558,
364,0.000318353,0.00921,0.034566,
365,6.04602e-05,0.00924378,0.00654064,
366,0.00023913,0.00939366,0.0254565,
367,5.80952e-05,0.00890997,0.00652025,
368,0.000282083,0.00909221,0.0310247,
369,-5.62272e-06,0.00935104,-0.000601294,
370,0.000174338,0.00909903,0.0191601,
371,-0.000106086,0.00923439,-0.0114882,
372,0.000117409,0.00947949,0.0123856,
373,4.72352e-05,0.0090656,0.00521038,
374,7.18246e-05,0.00911999,0.00787551,
375,4.58982e-05,0.00935014,0.00490882,
376,0.000144591,0.00899144,0.016081,
377,-5.95125e-05,0.00926664,-0.00642223,
378,-6.64017e-05,0.00902133,-0.00736052,
379,-0.000346489,0.00924052,-0.0374967,
380,7.54434e-05,0.00915139,0.00824392,
381,-0.000104377,0.0093743,-0.0111344,
382,-7.93364e-05,0.00938256,-0.00845573,
383,-0.000192732,0.00947113,-0.0203494,
384,1.93848e-05,0.00891889,0.00217345,
385,0.000139239,0.0095623,0.0145612,
386,-4.97708e-05,0.00908747,-0.00547686,
387,0.000258281,0.00916385,0.0281847,
388,-0.000221714,0.00928227,-0.0238858,
389,-6.54269e-05,0.00907482,-0.00720972,
390,2.3285e-05,0.00909238,0.00256094,
391,1.64727e-07,0.00919503,1.79148e-05,
392,-0.000280959,0.00925215,-0.0303669,
393,-7.05362e-05,0.00910104,-0.00775034,
394,-0.000504,0.00888654,-0.056715,
395,-0.000352552,0.00929368,-0.0379345,
396,-0.000107639,0.00936111,-0.0114986,
397,0.000280141,0.00908001,0.0308524,
398,4.66743e-05,0.00921985,0.00506237,
399,5.90227e-05,0.00906335,0.00651224,
400,-0.000146606,0.00931771,-0.0157341,
401,1.86798e-05,0.00934188,0.00199958,
402,9.37535e-05,0.00925402,0.0101311,
403,-0.000334278,0.00931095,-0.0359016,
404,-0.000366203,0.00942127,-0.0388698,
405,0.000244152,0.00930579,0.0262366,
406,-8.13803e-05,0.00912695,-0.00891648,
407,-0.000139676,0.00924852,-0.0151025,
408,4.53254e-05,0.00922395,0.00491388,
409,2.62581e-05,0.00943787,0.00278221,
410,3.35935e-05,0.00937022,0.00358514,
411,0.000177928,0.00930765,0.0191164,
412,5.47944e-05,0.00919266,0.00596067,
413,0.000124033,0.00915678,0.0135455,
414,-1.75955e-05,0.0094045,-0.00187097,
415,-0.000156347,0.00932873,-0.0167598,
416,0.000187697,0.00900701,0.0208389,
417,1.0824e-05,0.00932329,0.00116097,
418,-8.42265e-05,0.00924059,-0.00911484,
419,-0.000128605,0.00928217,-0.013855,
420,8.23853e-05,0.0092913,0.00886693,
421,-8.77385e-05,0.00933847,-0.00939537,
422,-7.68426e-05,0.009211,-0.00834248,
423,-2.48097e-05,0.00919658,-0.00269771,
424,-2.72364e-05,0.00908483,-0.00299801,
425,-0.000194978,0.00908287,-0.0214665,
426,0.000391944,0.00909443,0.0430972,
427,-8.61461e-05,0.00892887,-0.00964804,
428,0.000113879,0.00921297,0.0123607,
429,-0.000224679,0.00932715,-0.0240887,
430,-0.000189242,0.00910085,-0.0207939,
431,-0.000214041,0.00936082,-0.0228656,
432,0.000223348,0.00914356,0.0244268,
433,2.17456e-05,0.0091667,0.00237223,
434,-0.000148972,0.00931882,-0.0159861,
435,-0.000174009,0.00941047,-0.018491,
436,0.00010052,0.00911572,0.0110271,
437,-1.10019e-06,0.00941432,-0.000116864,
438,-0.00017958,0.00916215,-0.0196001,
439,0.00018443,0.00932584,0.0197762,
440,6.21489e-05,0.00906948,0.00685253,
441,-3.1831e-05,0.00883504,-0.00360281,
442,-7.19023e-05,0.00916825,-0.00784254,
443,-0.000172324,0.00947624,-0.0181848,
444,-4.26457e-05,0.00927514,-0.00459785,
445,-0.000114362,0.0094173,-0.0121439,
446,0.00015411,0.00917544,0.0167959,
447,-0.000221352,0.00952897,-0.0232294,
448,-1.50573e-05,0.00945214,-0.001593,
449,1.11328e-05,0.00940388,0.00118385,
450,0.000127945,0.00945536,0.0135315,
451,-0.000252373,0.00936534,-0.0269476,
452,-7.10845e-05,0.00917014,-0.00775173,
453,-7.24908e-06,0.0089126,-0.000813352,
454,-0.000327878,0.0091966,-0.0356521,
455,0.000227131,0.00924048,0.02458,
456,-1.62608e-05,0.00932801,-0.00174322,
457,-6.5612e-05,0.00943592,-0.00695343,
458,-8.36953e-06,0.00923085,-0.000906691,
459,-9.54583e-05,0.00932742,-0.0102342,
460,0.000111552,0.0089376,0.0124812,
461,8.69149e-05,0.00925023,0.00939597,
462,-3.87608e-05,0.00935899,-0.00414156,
463,-5.45726e-06,0.00923518,-0.000590921,
464,-9.65553e-05,0.00896811,-0.0107665,
465,4.03282e-05,0.0090811,0.0044409,
466,2.05402e-05,0.00918159,0.0022371,
467,0.000161437,0.00910785,0.017725,
468,-0.000301604,0.00900592,-0.0334895,
469,0.000217904,0.00922346,0.023625,
470,0.000402174,0.00904963,0.0444409,
471,-0.000214745,0.0091508,-0.0234674,
472,0.000234706,0.00935128,0.0250988,
473,1.23937e-05,0.00899288,0.00137817,
474,1.71053e-05,0.00928226,0.00184279,
475,-0.000182278,0.00925022,-0.0197052,
476,-1.05462e-05,0.00961054,-0.00109735,
477,1.75444e-05,0.00897149,0.00195557,
478,-0.000243513,0.00922807,-0.0263883,
479,9.42413e-06,0.00922647,0.00102142,
480,-7.19762e-05,0.00936925,-0.00768217,
481,2.64942e-05,0.00926846,0.00285853,
482,-0.000103311,0.00906768,-0.0113934,
483,-0.000233186,0.00919414,-0.0253625,
484,-3.81705e-05,0.00907005,-0.00420841,
485,0.0003849,0.00910186,0.0422881,
486,0.000178107,0.00934556,0.019058,
487,0.00025653,0.00902406,0.0284274,
488,0.000115441,0.00926875,0.0124549,
489,-5.52133e-06,0.00912773,-0.000604896,
490,0.000245394,0.00934641,0.0262554,
491,0.000265024,0.00934888,0.0283482,
492,-5.44275e-05,0.00902035,-0.00603386,
493,-0.000157807,0.00934345,-0.0168896,
494,-5.49388e-05,0.0096811,-0.00567485,
495,0.000100028,0.0090867,0.0110082,
496,4.28141e-05,0.0092093,0.00464901,
497,-8.08238e-05,0.00919355,-0.00879136,
498,-0.000209881,0.00923287,-0.022732,
499,-0.000129176,0.00904422,-0.0142828,
500,-0.000497311,0.00905668,-0.054911,
501,-0.000204669,0.00930723,-0.0219903,
502,-0.000391113,0.0094987,-0.0411754,
503,3.12511e-05,0.00916314,0.00341052,
504,0.000111396,0.00913894,0.0121892,
505,4.68948e-05,0.00924334,0.00507336,
506,-2.72369e-05,0.00937472,-0.00290535,
507,0.000174438,0.00933668,0.018683,
508,0.000144052,0.00914869,0.0157456,
509,-0.000109388,0.00893203,-0.0122467,
510,-0.000211388,0.00932984,-0.0226572,
511,-8.39107e-05,0.00893877,-0.00938727,
512,2.51373e-05,0.00903463,0.00278232,
513,-3.58585e-05,0.00914224,-0.00392228,
514,-0.000126062,0.00918369,-0.0137268,
515,9.48474e-07,0.00932081,0.000101759,
516,-0.000198946,0.00943283,-0.0210908,
517,0.000133874,0.00913816,0.01465,
518,-9.40232e-05,0.00913327,-0.0102946,
519,-0.000185148,0.00928209,-0.0199468,
520,-0.000295654,0.00917357,-0.0322289,
521,-9.70723e-05,0.00931907,-0.0104165,
522,0.00034833,0.0088995,0.0391404,
523,0.000155974,0.0092776,0.0168119,
524,3.4326e-05,0.00904241,0.00379611,
525,-0.000409185,0.0092218,-0.0443715,
526,-0.000248481,0.00941009,-0.0264059,
527,-0.000172229,0.00915299,-0.0188167,
528,5.34708e-05,0.00938071,0.00570008,
529,6.09232e-05,0.00932626,0.00653243,
530,-0.000149293,0.00903319,-0.0165271,
531,-8.723e-05,0.00904811,-0.00964069,
532,6.8403e-05,0.00927555,0.00737455,
533,0.000231053,0.00912256,0.0253277,
534,-0.000182047,0.00926364,-0.0196517,
535,0.000103799,0.00925492,0.0112156,
536,0.00019192,0.00903189,0.0212492,
537,-5.24246e-05,0.00900796,-0.00581981,
538,0.000107423,0.00890272,0.0120663,
539,-0.000101436,0.00919828,-0.0110277,
540,-0.00020142,0.00911819,-0.0220899,
541,0.000232118,0.00924265,0.0251138,
542,7.60696e-05,0.00924294,0.00823003,
543,-8.80268e-05,0.00908523,-0.009689,
544,-0.000279518,0.00964838,-0.0289705,
545,-0.000186144,0.0091776,-0.0202825,
546,8.23332e-05,0.00908264,0.0090649,
547,0.000227051,0.00919098,0.0247037,
548,2.88079e-05,0.00931697,0.00309198,
549,6.70779e-05,0.00919284,0.00729676,
550,9.17255e-05,0.00927864,0.00988566,
551,-0.000208289,0.00917988,-0.0226897,
552,-0.000132755,0.00918386,-0.0144553,
553,-4.20642e-05,0.00957946,-0.00439108,
554,0.000122704,0.00880433,0.0139368,
555,-9.52083e-05,0.00909903,-0.0104636,
556,6.98699e-05,0.00897237,0.00778723,
557,-0.000183871,0.00910273,-0.0201995,
558,8.41169e-05,0.00921654,0.00912674,
559,-8.31782e-05,0.00913913,-0.00910132,
560,5.84106e-05,0.00936568,0.00623667,
561,-0.000124499,0.00927132,-0.0134284,
562,-0.000392421,0.00946458,-0.0414621,
563,0.000158043,0.00902631,0.0175092,
564,-0.000169546,0.00911947,-0.0185917,
565,-0.000186547,0.00915423,-0.0203782,
566,0.000288472,0.00905687,0.0318512,
567,-0.000121975,0.00911538,-0.0133812,
568,-0.000246746,0.00926281,-0.0266383,
569,-0.000306694,0.00910682,-0.0336774,
570,-0.000222393,0.00905612,-0.0245572,
571,-0.000130093,0.00910706,-0.0142848,
572,0.000131007,0.00901577,0.0145309,
573,-3.62315e-05,0.0092078,-0.00393487,
574,-9.80135e-05,0.00894482,-0.0109576,
575,-2.23161e-05,0.00935915,-0.00238442,
576,-0.000248485,0.009007,-0.027588,
577,0.000126994,0.00898457,0.0141347,
578,5.83154e-05,0.00909213,0.00641384,
579,0.000303727,0.00940375,0.0322985,
580,-0.000248991,0.0092306,-0.0269745,
581,-8.64824e-05,0.00920465,-0.00939551,
582,0.00030834,0.00909107,0.0339168,
583,-6.82999e-05,0.00920891,-0.00741671,
584,-0.000134344,0.00906886,-0.0148138,
585,-0.000215812,0.0090437,-0.0238632,
586,-0.000105499,0.00923505,-0.0114238,
587,3.53746e-05,0.00886503,0.00399036,
588,3.70808e-05,0.0092019,0.00402969,
589,4.79684e-06,0.00919513,0.000521672,
590,-0.000282035,0.00904504,-0.0311812,
591,-4.16461e-05,0.00924243,-0.00450597,
592,-3.24833e-05,0.00873845,-0.00371728,
593,6.07475e-05,0.00939784,0.00646399,
594,-0.000343346,0.00950345,-0.0361285,
595,0.000283792,0.00910049,0.0311843,
596,0.000187608,0.00902741,0.020782,
597,0.000167244,0.00930151,0.0179803,
598,-8.39961e-05,0.00922369,-0.00910656,
599,-7.04884e-06,0.00919565,-0.00076654,
600,-7.72273e-05,0.00899443,-0.00858612,
601,0.000101634,0.00910738,0.0111595,
602,-0.000171015,0.00942626,-0.0181424,
603,7.95418e-05,0.0091398,0.00870279,
604,-0.000371811,0.00936834,-0.0396881,
605,-9.65976e-05,0.00895644,-0.0107853,
606,-5.67597e-05,0.00918782,-0.00617772,
