epoch,average,stdev,sharpe,
607,3.06302e-05,0.00927551,0.00330227,
608,-0.000212374,0.00921393,-0.0230492,
609,-0.00018475,0.00934155,-0.0197772,
610,0.000242779,0.00954825,0.0254266,
611,-0.000164648,0.00914772,-0.0179988,
612,0.000223,0.00929395,0.0239942,
613,-0.000418593,0.00910091,-0.0459947,
614,-0.000142324,0.00920927,-0.0154545,
615,0.000156823,0.00925228,0.0169496,
616,-0.000120587,0.00935688,-0.0128875,
617,6.33624e-05,0.00919522,0.0068908,
618,-0.000102432,0.00912224,-0.0112288,
619,8.86014e-05,0.00935568,0.00947034,
620,0.000250717,0.00931621,0.0269119,
621,-0.000135468,0.00906353,-0.0149465,
622,-0.000169881,0.00912037,-0.0186265,
623,7.47213e-05,0.00915502,0.00816178,
624,-0.000144146,0.00939212,-0.0153475,
625,-9.98979e-06,0.00898906,-0.00111133,
626,-1.18773e-05,0.00960799,-0.00123619,
627,-0.000265453,0.00896263,-0.0296177,
628,1.57997e-05,0.00900509,0.00175453,
629,0.00012123,0.00947162,0.0127993,
630,-2.82365e-05,0.00906667,-0.00311432,
631,-8.90971e-05,0.00893775,-0.00996863,
632,0.00011086,0.00922611,0.0120159,
633,1.73413e-05,0.00910799,0.00190396,
634,2.69452e-05,0.00913227,0.00295055,
635,7.9359e-05,0.00922482,0.00860277,
636,-9.13582e-05,0.00932739,-0.00979462,
637,-3.81824e-05,0.00929612,-0.00410735,
638,1.31621e-05,0.00904748,0.00145478,
639,-5.22497e-05,0.00956447,-0.00546289,
640,6.5978e-05,0.00935067,0.00705596,
641,-0.000406079,0.00889915,-0.0456312,
642,-0.000264742,0.00887479,-0.0298308,
643,-2.72637e-06,0.00935162,-0.00029154,
644,-2.62019e-05,0.00916742,-0.00285816,
645,-0.000411644,0.0091237,-0.0451182,
646,-0.000232965,0.00943235,-0.0246985,
647,0.000289641,0.00926789,0.0312521,
648,-6.21269e-05,0.00936214,-0.00663597,
649,-4.92073e-05,0.00917761,-0.00536167,
650,0.000113419,0.009074,0.0124994,
651,8.27714e-05,0.00942985,0.00877759,
652,-4.31062e-05,0.00925939,-0.0046554,
653,-0.000407756,0.00924997,-0.0440818,
654,-0.000175115,0.00889355,-0.0196901,
655,0.000168113,0.00916093,0.0183511,
656,7.13671e-05,0.00926499,0.00770288,
657,-6.59931e-05,0.00921081,-0.00716475,
658,-0.000113678,0.00894812,-0.0127041,
659,0.000213407,0.00926149,0.0230424,
660,-0.000116922,0.00940558,-0.0124312,
661,-0.000166619,0.00947881,-0.0175781,
662,0.000230488,0.00912552,0.0252575,
663,-0.000148149,0.00913345,-0.0162205,
664,-0.000205109,0.00879966,-0.0233088,
665,-8.33748e-05,0.00920785,-0.00905475,
666,8.04894e-06,0.00924914,0.000870236,
667,0.000110164,0.00928189,0.0118688,
668,2.9148e-05,0.00924999,0.00315114,
669,-3.20802e-05,0.00936375,-0.003426,
670,-0.00012645,0.00911599,-0.0138713,
671,-5.81717e-05,0.00951103,-0.00611623,
672,1.85461e-05,0.00922497,0.00201043,
673,-5.74071e-05,0.00941154,-0.00609965,
674,-4.9024e-05,0.00913177,-0.00536851,
675,-6.42134e-05,0.00940696,-0.00682616,
676,-0.000118516,0.00899626,-0.013174,
677,-0.000406508,0.00922367,-0.0440723,
678,0.000105366,0.00934199,0.0112788,
679,-0.000443764,0.00923167,-0.0480698,
680,3.85156e-05,0.009223,0.00417604,
681,-6.58204e-05,0.00901809,-0.0072987,
682,6.93919e-05,0.00922521,0.00752199,
683,-3.51578e-05,0.00933788,-0.00376507,
684,-0.000113934,0.00928913,-0.0122653,
685,-0.000103908,0.00909067,-0.0114302,
686,9.1728e-05,0.00919901,0.0099715,
687,0.000268835,0.00930837,0.028881,
688,0.000336549,0.00926671,0.0363181,
689,1.88838e-05,0.00925466,0.00204046,
690,2.38553e-06,0.00897253,0.00026587,
691,2.99598e-05,0.00936712,0.0031984,
692,-4.16429e-07,0.00923072,-4.51133e-05,
693,0.000211584,0.00911564,0.0232111,
694,5.44946e-05,0.00949756,0.00573775,
695,-0.000243984,0.00919557,-0.0265328,
696,-0.000188213,0.00928151,-0.0202783,
697,4.04703e-05,0.00904759,0.00447305,
698,6.93905e-05,0.00904084,0.00767523,
699,-0.00018793,0.0090386,-0.020792,
700,-0.000164677,0.00935327,-0.0176064,
701,-9.88227e-05,0.00921391,-0.0107254,
702,-0.000205899,0.00920508,-0.022368,
703,-0.00025095,0.00912585,-0.0274988,
704,7.70467e-05,0.00917422,0.00839818,
705,5.87061e-05,0.00903906,0.00649472,
706,-0.000245349,0.0092591,-0.0264982,
707,-0.000195206,0.00922246,-0.0211664,
708,0.00010182,0.00915748,0.0111188,
709,-0.000201459,0.00941232,-0.0214038,
710,0.000157408,0.00918619,0.0171353,
711,-0.000143125,0.00936636,-0.0152807,
712,-3.45097e-05,0.00900927,-0.00383046,
713,-2.37559e-06,0.0095304,-0.000249264,
714,0.000177225,0.00909764,0.0194803,
715,-0.000206103,0.00933623,-0.0220756,
716,-0.000190868,0.00926145,-0.0206088,
717,0.000143672,0.00885078,0.0162327,
718,5.15003e-05,0.0091453,0.00563134,
719,-8.13685e-05,0.00917889,-0.00886474,
720,0.000140214,0.0090942,0.015418,
721,0.000123509,0.00927917,0.0133103,
722,-5.34034e-05,0.00918995,-0.00581107,
723,8.24414e-05,0.00923471,0.00892734,
724,0.000184772,0.00933592,0.0197916,
725,0.000199844,0.00927253,0.0215523,
726,-0.000229802,0.00893524,-0.0257186,
727,4.41359e-05,0.00926136,0.00476559,
728,-0.000139841,0.00932144,-0.0150021,
729,4.8145e-05,0.00935905,0.00514422,
730,-0.000149556,0.00921893,-0.0162227,
731,0.000393253,0.00913336,0.0430569,
732,5.2391e-05,0.00933759,0.00561076,
733,-0.000178563,0.00915985,-0.0194941,
734,7.02478e-06,0.00950581,0.000738998,
735,-7.49784e-05,0.00915676,-0.00818831,
736,0.000178563,0.00924821,0.0193078,
737,0.000203525,0.009191,0.0221439,
738,-8.04335e-05,0.00902777,-0.00890956,
739,-8.09172e-05,0.00938802,-0.0086192,
740,-6.84827e-05,0.00946415,-0.00723601,
741,-0.000370235,0.00942792,-0.0392701,
742,-7.4407e-05,0.00905826,-0.00821427,
743,-2.24999e-05,0.00920918,-0.0024432,
744,0.000412315,0.00919094,0.044861,
745,-5.11093e-05,0.00907939,-0.00562916,
746,9.65993e-05,0.00910051,0.0106147,
747,2.28558e-05,0.0092447,0.00247231,
748,4.50916e-05,0.00927062,0.00486393,
749,1.31711e-05,0.00912209,0.00144387,
750,0.000198299,0.00912164,0.0217393,
751,-2.08561e-05,0.00937875,-0.00222376,
752,-0.00010098,0.00895975,-0.0112704,
753,-0.000401674,0.00920813,-0.0436217,
754,3.23605e-05,0.0092837,0.00348573,
755,0.000195105,0.00899051,0.0217012,
756,0.000185505,0.00897179,0.0206764,
757,-7.70653e-05,0.00921319,-0.00836467,
758,-0.000264439,0.00916083,-0.0288663,
759,6.83696e-06,0.0092792,0.000736805,
760,9.65467e-05,0.00945165,0.0102148,
761,-0.000157534,0.0092773,-0.0169806,
762,-2.07928e-05,0.00945362,-0.00219945,
763,-5.02526e-05,0.00895412,-0.00561223,
764,2.80765e-05,0.00934505,0.00300442,
765,1.91002e-07,0.0092166,2.07237e-05,
766,2.22432e-05,0.00889833,0.00249971,
767,2.15627e-05,0.00944219,0.00228366,
768,-2.04516e-05,0.00910199,-0.00224693,
769,-0.000208324,0.00898804,-0.0231779,
770,0.000134341,0.00905337,0.0148388,
771,-0.000102567,0.0090058,-0.011389,
772,-3.0441e-05,0.00920511,-0.00330697,
773,7.997e-05,0.00927734,0.00861993,
774,0.00018256,0.00901451,0.0202518,
775,-0.000280602,0.00951044,-0.0295047,
776,0.000164424,0.00920692,0.0178588,
777,-0.000159794,0.00913141,-0.0174994,
778,-0.000103675,0.00909064,-0.0114046,
779,-5.19712e-05,0.00906682,-0.00573202,
780,-0.000241496,0.00937642,-0.0257556,
781,0.000149375,0.00924576,0.0161561,
782,-8.36161e-05,0.00914096,-0.00914741,
783,-0.000119182,0.00935308,-0.0127426,
784,-0.000257023,0.00935018,-0.0274886,
785,-9.65985e-05,0.00929456,-0.010393,
786,4.78973e-05,0.00927204,0.00516578,
787,0.00021734,0.00917907,0.0236777,
788,-0.000225187,0.00909111,-0.02477,
789,2.67889e-05,0.00920947,0.00290885,
790,0.000222612,0.00935536,0.0237952,
791,-3.72696e-05,0.00899471,-0.0041435,
792,-6.95397e-05,0.00929419,-0.00748206,
793,3.57808e-06,0.00925639,0.000386552,
794,-2.97175e-05,0.00905274,-0.00328271,
795,0.000281184,0.00926794,0.0303394,
796,-0.00015343,0.00946203,-0.0162154,
797,-8.9085e-05,0.00921153,-0.00967104,
798,0.000372505,0.00926515,0.0402049,
799,3.7067e-05,0.00914866,0.00405163,
800,3.32252e-05,0.00927728,0.00358136,
801,0.000207983,0.00917976,0.0226567,
802,-0.000104061,0.00925921,-0.0112387,
803,0.000116687,0.00934083,0.0124921,
804,-9.49677e-05,0.00937675,-0.010128,
805,-0.000177108,0.00935295,-0.018936,
806,-1.84987e-05,0.0094608,-0.0019553,
807,0.000294055,0.00932868,0.0315216,
808,9.49297e-05,0.00930062,0.0102068,
809,-0.000104413,0.00936621,-0.0111478,
810,-5.66183e-05,0.00923477,-0.00613099,
811,-2.67951e-05,0.00918063,-0.00291866,
812,-0.000246966,0.0091606,-0.0269596,
813,0.000274748,0.0091597,0.0299953,
814,0.000185023,0.00942065,0.0196401,
815,-8.35621e-05,0.00915525,-0.00912724,
816,7.15706e-05,0.00922164,0.00776115,
817,0.000318574,0.00930098,0.0342516,
818,-0.000301793,0.00920473,-0.0327867,
819,0.000182558,0.00905411,0.020163,
820,0.000105914,0.00939148,0.0112776,
821,1.82593e-05,0.00945568,0.00193104,
822,2.80637e-05,0.0093231,0.00301013,
823,-1.63907e-05,0.00928269,-0.00176573,
824,-0.000248168,0.0091836,-0.0270229,
825,0.000125964,0.00913864,0.0137837,
826,0.000216372,0.00935072,0.0231396,
827,-0.000178762,0.00933139,-0.0191571,
828,-4.11152e-07,0.00920724,-4.46554e-05,
829,-0.000317349,0.00923302,-0.0343712,
830,-0.000233825,0.00922285,-0.0253528,
831,0.000156715,0.00913124,0.0171625,
832,-0.00014583,0.00896931,-0.0162588,
833,-0.000164364,0.0090798,-0.0181022,
834,-0.000138005,0.00920892,-0.014986,
835,1.85962e-05,0.00936682,0.00198532,
836,-8.61325e-05,0.00898686,-0.00958427,
837,-0.000191503,0.00942741,-0.0203135,
838,-1.35936e-05,0.00955043,-0.00142335,
839,0.000145826,0.00938467,0.0155388,
840,0.000154337,0.00956691,0.0161323,
841,-0.00011417,0.00925253,-0.0123394,
842,-6.7462e-05,0.0092244,-0.00731343,
843,-0.000224255,0.00906347,-0.0247427,
844,-8.46573e-05,0.00907676,-0.00932683,
845,-0.00013446,0.00923451,-0.0145606,
846,-0.00011866,0.00910624,-0.0130306,
847,-7.25766e-05,0.00905087,-0.00801875,
848,-8.69586e-05,0.00929284,-0.00935759,
849,0.000361184,0.00931188,0.0387874,
850,-0.000349814,0.0092105,-0.0379799,
851,-0.000190341,0.00921488,-0.0206558,
852,8.20492e-05,0.00939923,0.00872936,
853,5.58249e-05,0.00910282,0.0061327,
854,-0.000156703,0.00897959,-0.017451,
855,0.000153604,0.00921217,0.016674,
856,-4.74637e-05,0.00917334,-0.00517409,
857,0.000249119,0.00921279,0.0270405,
858,-0.00028808,0.00917635,-0.0313937,
859,6.42599e-05,0.00915302,0.00702062,
860,-0.000168616,0.00928206,-0.0181657,
861,-0.000163089,0.00902044,-0.0180799,
862,5.64128e-06,0.00909756,0.000620087,
863,-0.000269825,0.00900513,-0.0299635,
864,-3.12079e-05,0.00942019,-0.00331287,
865,-5.84016e-06,0.00941719,-0.000620159,
866,7.60609e-05,0.00916475,0.00829929,
867,-0.00011569,0.00897723,-0.0128871,
868,0.000124429,0.00917337,0.0135642,
869,0.000103148,0.00921738,0.0111906,
870,-0.000112401,0.00910779,-0.0123412,
871,-6.66891e-06,0.00898193,-0.000742481,
872,-3.43962e-05,0.00938907,-0.00366343,
873,-0.000181336,0.00907078,-0.0199912,
874,-5.57968e-05,0.00931615,-0.00598925,
875,-6.08197e-06,0.00903544,-0.000673124,
876,3.65931e-05,0.00952314,0.00384255,
877,-0.000279542,0.00950156,-0.0294206,
878,-0.000154956,0.00940312,-0.0164792,
879,-0.000295586,0.00933835,-0.0316529,
880,1.64638e-05,0.00945045,0.00174211,
881,-5.08876e-05,0.00908406,-0.00560186,
882,1.59559e-05,0.00928807,0.00171789,
883,6.79638e-05,0.00945518,0.00718799,
884,-0.000162948,0.00912843,-0.0178506,
885,-0.000171702,0.00924756,-0.0185672,
886,0.000370578,0.00929802,0.0398556,
887,0.000167119,0.0093225,0.0179265,
888,-5.34577e-05,0.0094609,-0.00565038,
889,-0.000119085,0.00927284,-0.0128423,
890,8.171e-05,0.00901942,0.00905934,
891,0.000417463,0.0091368,0.0456903,
892,-6.20561e-05,0.00929311,-0.00667765,
893,-0.000100648,0.00923608,-0.0108973,
894,0.000109817,0.00937605,0.0117125,
895,-0.000338667,0.009342,-0.0362521,
896,0.000195742,0.00944354,0.0207276,
897,-0.000260386,0.00941775,-0.0276484,
898,-0.000127057,0.00915564,-0.0138774,
899,-6.36418e-05,0.00925344,-0.00687764,
900,-0.000184886,0.0091627,-0.0201781,
901,-8.78315e-05,0.00912158,-0.00962898,
902,6.87507e-05,0.00945544,0.00727102,
903,-0.000323477,0.00907989,-0.0356257,
904,9.0337e-05,0.00897607,0.0100642,
905,-0.000194945,0.00919969,-0.0211904,
906,-0.00011792,0.00894128,-0.0131883,
907,-7.34299e-05,0.00891965,-0.00823237,
908,-0.000199938,0.00898408,-0.0222546,
909,-0.000100556,0.00949327,-0.0105923,
910,-0.000241276,0.00899591,-0.0268206,
911,-9.93243e-05,0.0093771,-0.0105922,
912,0.000246768,0.00920712,0.0268019,
913,0.000113156,0.00903021,0.0125308,
914,-0.000103621,0.00913639,-0.0113416,
915,-0.00021876,0.00891137,-0.0245483,
916,-0.00021262,0.00921409,-0.0230756,
917,-0.000149965,0.00918934,-0.0163194,
918,-3.04493e-05,0.00905066,-0.00336432,
919,-9.53608e-05,0.00914653,-0.0104259,
920,0.000189836,0.00906247,0.0209474,
921,8.52931e-05,0.00912541,0.00934676,
922,0.000141353,0.00929029,0.0152151,
923,-0.000171674,0.00936923,-0.0183232,
924,4.80611e-05,0.0090723,0.00529756,
925,-4.43249e-05,0.00927578,-0.00477856,
926,-0.000104791,0.00912278,-0.0114868,
927,2.85448e-05,0.009178,0.00311014,
928,-0.000222321,0.00920244,-0.0241589,
929,-0.000131425,0.0091821,-0.0143131,
930,0.000156997,0.00910715,0.0172389,
931,-0.000186504,0.00907339,-0.020555,
932,-3.49473e-05,0.00923892,-0.00378261,
933,-2.17473e-05,0.00948681,-0.00229237,
934,9.67847e-05,0.0091103,0.0106237,
935,-0.000260599,0.00884494,-0.0294631,
936,-0.000285209,0.00935643,-0.0304826,
937,0.000345543,0.00898045,0.0384773,
938,-0.000150344,0.00926026,-0.0162354,
939,-0.000495425,0.00932224,-0.0531444,
940,7.4926e-05,0.00907913,0.00825255,
941,0.000289241,0.00936595,0.0308822,
942,0.00015876,0.00948875,0.0167314,
943,0.000176859,0.00918202,0.0192615,
944,1.51918e-05,0.00950785,0.00159782,
945,4.67093e-06,0.00949069,0.000492159,
946,9.59943e-05,0.009306,0.0103153,
947,-0.00016351,0.0093329,-0.0175198,
948,-8.45626e-05,0.00929513,-0.00909752,
949,-2.94064e-05,0.00900516,-0.00326551,
950,-0.000291914,0.00918726,-0.0317738,
951,0.000102901,0.00948206,0.0108522,
952,-2.02971e-05,0.00899416,-0.0022567,
953,1.1889e-05,0.00889275,0.00133693,
954,-0.00042673,0.00943653,-0.045221,
955,0.00013999,0.00910002,0.0153835,
956,0.00016198,0.009266,0.0174811,
957,0.000198581,0.00920528,0.0215725,
958,-1.10401e-06,0.00930319,-0.00011867,
959,-0.000133606,0.00921241,-0.0145028,
960,-2.76744e-05,0.00937335,-0.00295246,
961,9.4831e-05,0.0091954,0.0103129,
962,-0.000164023,0.00926276,-0.0177078,
963,2.24254e-05,0.00901351,0.00248797,
964,-5.29372e-06,0.00919159,-0.000575931,
965,-0.000276502,0.00940216,-0.0294084,
966,-5.28317e-05,0.00922887,-0.00572462,
967,-0.000136095,0.0092689,-0.014683,
968,0.000226511,0.00904117,0.0250533,
969,0.000209158,0.00938575,0.0222846,
970,-2.94978e-05,0.00945164,-0.00312092,
971,-6.34778e-05,0.00907237,-0.00699683,
972,1.28539e-05,0.00929553,0.00138281,
973,-6.16368e-05,0.00929874,-0.00662851,
974,0.000274489,0.00922417,0.0297576,
975,-0.000228506,0.00940647,-0.0242925,
976,6.40249e-05,0.00924694,0.0069239,
977,-4.21009e-05,0.00929489,-0.00452946,
978,-0.00011778,0.00934828,-0.0125991,
979,3.3198e-05,0.00921844,0.00360126,
980,-0.000298316,0.00916364,-0.0325543,
981,-9.35128e-05,0.00938475,-0.00996434,
982,-0.000108493,0.00911797,-0.0118988,
983,-0.000414962,0.00900416,-0.0460856,
984,-0.000178552,0.00946938,-0.0188558,
985,7.62937e-05,0.00907021,0.00841145,
986,-0.000112296,0.00918488,-0.0122262,
987,2.36245e-05,0.0090094,0.0026222,
988,-0.000457146,0.00934156,-0.0489368,
989,0.000184204,0.00926136,0.0198895,
990,-0.000304159,0.00918002,-0.0331327,
991,-0.000361371,0.00889529,-0.040625,
992,5.28237e-05,0.00917912,0.00575477,
993,-0.000161805,0.00922308,-0.0175435,
994,0.000358798,0.00940767,0.0381389,
995,0.000101624,0.00906018,0.0112165,
996,0.00038389,0.00925818,0.0414649,
997,0.000201403,0.00913215,0.0220543,
998,-0.000209248,0.00938263,-0.0223016,
999,-0.00011782,0.00899548,-0.0130976,
